country,year,Numpate,R_D,Uni10,GdpLog,educ,FDI,IPr,Trade,PerCapDoll,GDPgrowth,urban,LaborAdEd,corrupt,PopTotLog,Stability,count,devel
Denmark,2011,11819.0,2.94465,3.59029557467348,11.5365624037374,8.48486042022705,3.94150318758658,5.851874179411764,101.245795489044,61753.647131977,1.33677776690328,24.9165669213184,78.9000015258789,2.404429,6.74589979188633,1.100293,9,1
Denmark,2012,10949.0,2.98125,7.153623345992862,11.5147455225335,7.23782014846802,-4.99767032555428,5.283096628571428,103.240970340292,58507.5080517852,0.226499791802965,25.0939948380826,78.5899963378906,2.381079,6.74753392147297,0.9149107,9,1
Denmark,2013,12207.0,2.97048,7.1238618740173525,11.5360334264772,8.49442958831787,0.198012180552081,5.011069733554817,103.050141083868,61191.1937042028,0.933340972371226,25.2704235087789,77.8000030517578,2.404901,6.74934450107769,0.9592335,9,1
Denmark,2014,12537.0,2.91409,8.859789402805895,11.547766870322,7.634850025177,1.86330528301876,5.278815454206487,102.263916342342,62548.9847332908,1.61939381103033,25.4336087392542,76.7600021362305,2.24726,6.75154660550611,0.9517797,9,1
Denmark,2017,12900.0,3.046,8.673056975045881,11.5212964203282,7.81608009338379,1.08613294747868,5.648696899,102.979389908635,57610.0981801136,2.82173634129026,25.7744496976087,76.5299987792969,2.193404,6.76079780496902,0.8682193,9,1
Ecuador,2009,19.0,0.39463,0.0,10.7960167881442,4.34242010116577,0.493652335536362,2.272119062585034,52.1048490230741,4231.61579767847,0.566491592100093,26.5469374033658,80.6399993896484,-0.8042204,7.16951055835209,-0.6731879,6,0
Ecuador,2010,15.0,0.40297,0.0,10.8423306464568,4.50743007659912,0.23850542024117,2.508700643027211,60.3032387134123,4633.59035839904,3.52529866894027,26.4843760709482,79.6100006103516,-0.773099,7.17641300995727,-0.5866745,6,0
Ecuador,2011,19.0,0.33991,0.0,10.8991453665419,4.72689008712769,0.814974200589349,2.745282223469388,64.4902388929988,5200.55579014874,7.86814091910996,26.4865540756834,79.5599975585938,-0.7084506,7.18309560681166,-0.6865575,6,0
Ecuador,2012,15.0,0.33236,0.0,10.9441101246285,4.64307022094727,0.645345741976643,2.839347,61.7511124083851,5682.04500655353,5.641962066712,26.5361435059841,79.8899993896484,-0.5780621,7.18960545525204,-0.5703065,6,0
Ecuador,2013,27.0,0.3799,0.0,10.9783159399856,5.00464010238647,0.764305489903436,3.5520096674603177,59.6061560569664,6056.3308269681,4.94651126690626,26.5851115790951,79.2799987792969,-0.5709541,7.196106349517,-0.1786567,6,0
Ecuador,2014,50.0,0.44266,0.0,11.0074333809257,5.26099014282227,0.759282221720076,3.66196970418304,57.7081689892069,6377.09153014217,3.78886854920833,26.6229438212669,78.4300003051758,-0.7549306,7.20281073048217,-0.0185332,6,0
El Salvador,2010,4.0,0.07806,0.0,10.2659474066227,4.04806995391846,-0.613406192808094,2.7894387098155153,73.5372876725398,2983.22977097694,2.10508575234947,26.8421507756697,88.4899978637695,-0.2769412,6.79126070222998,0.0588422,8,0
El Salvador,2011,9.0,0.0355,0.0,10.3071491056072,3.89849996566772,0.603930549048206,2.6463253785714285,79.2766046187621,3266.01206202074,3.81535613789634,26.4360030773272,86.6600036621094,-0.2619075,6.79313132126919,0.1110012,8,0
El Salvador,2012,8.0,0.03397,0.0,10.330132405517,3.71247005462646,2.01124039930733,2.4214184241935484,77.6485611709266,3428.4071797616,2.81439012871923,26.0426148625901,86.0500030517578,-0.412717,6.79504000958728,0.234584,8,0
El Salvador,2013,8.0,0.06387,0.0,10.3422443860846,3.80149006843567,1.11490806581123,2.894211661538461,80.4511124338763,3509.53149262616,2.23572988800409,25.6612723404086,88.6900024414063,-0.3539,6.79699524219649,-0.0336589,8,0
El Salvador,2014,1.0,0.09377,0.0,10.3539831290345,3.82416009902954,2.24089414446084,3.538499387070523,78.1044354388965,3589.04219262897,1.71122320586494,25.2904140640532,87.3899993896484,-0.3768737,6.79900456512355,-0.02459,8,0
El Salvador,2015,10.0,0.14348,0.0,10.3699249969798,3.90987992286682,2.10997804482034,3.4144225471898126,76.5603134023715,3705.57794598177,2.39502829799937,24.9297341044606,84.1999969482422,-0.4236757,6.80106904399614,-0.0169974,8,0
El Salvador,2016,8.0,0.14515,0.0,10.3836617205917,3.82523989677429,1.98197949652365,3.3571451599918194,72.8190632719673,3805.99366628473,2.54653313501558,24.5830528989919,84.3499984741211,-0.5230461,6.80319365936799,-0.0992914,8,0
El Salvador,2017,11.0,0.18115,0.0,10.3975785252651,3.7252299785614,2.01688370797704,3.230345011,74.30466147835,3910.25719295906,2.24994225188968,24.250263664544,82.3399963378906,-0.5067153,6.8053732016776,-0.2600329,8,0
Estonia,2007,114.0,1.06884,0.0,10.3511308918129,4.62063980102539,13.5133309245829,4.660904425439716,134.008771282043,16741.9392266596,7.57358007607853,43.1276440935688,81.7099990844727,1.003259,6.12732513070886,0.6338796,11,1
Estonia,2008,153.0,1.25952,0.0,10.3868786823793,5.47737979888916,8.11308653035083,4.762029082909415,136.522920690268,18227.1195304476,-5.08894290133486,43.2578995397816,80.5199966430664,0.9905757,6.12616064076077,0.5707842,11,1
Estonia,2009,270.0,1.39541,0.0,10.2954375809443,5.92651987075806,9.45242335508754,4.607248181818182,116.10783453284,14794.9711049549,-14.4338673230625,43.3561133773996,80.5100021362305,1.007584,6.12532345963766,0.5657759,11,1
Estonia,2010,304.0,1.58162,0.0,10.2943252954407,5.47338008880615,13.1629261458393,4.702870507575757,142.521910642035,14790.8209234701,2.69032839901406,43.4706696593522,79.7799987792969,0.9951673,6.1243330164648,0.661367,11,1
Estonia,2011,275.0,2.30655,0.0,10.3690586293153,4.96992015838623,4.78441683274804,4.7984928333333325,165.904128052716,17621.5479628944,7.44393610392831,43.61866738196,79.379997253418,1.052501,6.12301457301371,0.6110413,11,1
Estonia,2012,291.0,2.12265,0.0,10.3653514785714,4.68269014358521,7.70648020428168,4.748905615168539,169.491766458068,17534.421349913,3.12484637290247,44.0925203177883,80.7699966430664,1.096038,6.12146004018653,0.6364652,11,1
Estonia,2013,273.0,1.72216,0.0,10.4026294171605,4.81267023086548,4.3446022601445,4.806707877966101,165.380590070335,19174.1003261509,1.34618473238244,44.8762928163627,80.629997253418,1.188761,6.11991442172618,0.7482154,11,1
Estonia,2014,278.0,1.42931,0.0,10.4277047207718,5.3670802116394,6.65452895437801,4.944567756964752,159.195187906436,20367.103161316,2.98732482453686,45.6330152758943,79.8600006103516,1.303456,6.11877545762928,0.7802579,11,1
Estonia,2015,236.0,1.46604,0.0,10.3626495299287,5.10685014724731,-3.10412314619465,5.2316701299053125,149.841573672489,17522.230186252,1.84488667705067,46.2509542207392,81.2699966430664,1.293648,6.11906014864783,0.6209198,11,1
Estonia,2016,275.0,1.2468,7.599996960001216,10.3848827924233,5.17053985595703,3.81607303706807,5.452931647112141,149.149697457829,18437.2528207173,3.18781708302028,46.8955655687279,81.1699981689453,1.272345,6.11918658143697,0.6739078,11,1
Estonia,2017,285.0,1.28867,7.590801163518003,10.4305853392908,4.97338008880615,6.4078551551167,5.418524265,147.320392519864,20458.4607286705,5.49915471010711,47.4986937555439,81.9199981689453,1.242427,6.11971238450863,0.6496198,11,1
Finland,2007,13490.0,3.34577,9.454083407705456,11.4083291214654,5.67125988006592,8.58392364604491,6.331890691561679,82.8574024974341,48414.8450929722,5.29933650739021,24.705270382808,78.9700012207031,2.40055,6.72335057483259,1.487837,11,1
Finland,2008,13356.0,3.54708,11.292206739979438,11.4541646595799,5.83010005950928,6.82002914651191,6.204019563135592,86.184335829923,53554.0389224673,0.783995060876521,24.8102353181467,78.8099975585938,2.33726,6.72537242968574,1.445845,11,1
Finland,2009,11427.0,3.74883,9.365275916949482,11.4022554086079,6.45955991744995,-3.49542361837802,6.089127312711865,70.1233032732315,47293.9928335042,-8.0744474323113,24.9264565069069,77.7099990844727,2.251192,6.72744942738254,1.459815,11,1
Finland,2010,13049.0,3.72598,11.187033780367203,11.3965152563634,6.50444984436035,4.90446686959507,6.169456444591226,75.4644073922495,46459.9732548543,3.18595865407703,25.0618979362903,77.1100006103516,2.159788,6.72943630090508,1.423607,11,1
Finland,2011,11700.0,3.63881,5.567647661439511,11.4397173837263,6.44504976272583,-2.18279337702034,6.249785576470588,78.5795816119355,51081.9976703127,2.54766483842627,25.2279433873635,76.4499969482422,2.198592,6.73144951079213,1.393471,11,1
Finland,2012,12940.0,3.41948,9.235365316881085,11.4121325348215,7.14803981781006,1.90901997719354,6.278548952173913,79.170500952561,47710.7902169415,-1.39754572817782,25.3981534276148,76.4300003051758,2.235261,6.73351592513716,1.400765,11,1
Finland,2013,12709.0,3.28719,9.19291366089033,11.4334262304799,7.12404012680054,-1.82121067167557,6.241069942105263,77.0938865804298,49878.0432444536,-0.901696316194844,25.6134386626133,75.2600021362305,2.202126,6.73551682305919,1.385172,11,1
Finland,2014,14070.0,3.16931,9.154973933958216,11.4385379675363,7.10236978530884,6.28403471753317,6.193635766397472,74.1127227557674,50260.2998588958,-0.364908156882066,25.881161509535,74.8499984741211,2.165775,6.73731289221979,1.282197,11,1
Finland,2015,13191.0,2.89157,10.949842240147923,11.3700318627569,7.03208017349243,7.18700339476189,6.312331487193251,71.3825484305887,42784.6983616432,0.543659211765487,26.1737113832541,74.8199996948242,2.275324,6.73874338826018,1.040587,11,1
Finland,2016,12566.0,2.74264,9.098679363085164,11.3813098953004,6.85153007507324,2.12963705332205,6.448458071836491,70.8985003539937,43784.2839622098,2.81145776663433,26.4812254060929,74.1399993896484,2.239528,6.73999164354752,0.9990865,11,1
Finland,2017,12627.0,2.7569,9.07735247759074,11.4069355613405,6.37621021270752,6.71902612296778,6.483170509,75.1753838527351,46336.6632530127,3.27017227416624,26.8065126713766,73.9499969482422,2.215836,6.74101080471737,1.080675,11,1
Germany,2007,6.0,2.44709,4.983810395820057,12.534182160753,4.36679983139038,1.48622562106473,6.479026369168357,79.8744173951311,41587.2128984264,2.97645513131597,5.43240769520547,73.9199981689453,1.73584,7.91522234506209,0.9960085,11,1
Germany,2008,2.0,2.59957,4.871508068002892,12.5717120722007,4.43594980239868,0.829879478203399,6.038890052941177,81.5248047312183,45427.151677489,0.95987913356484,5.44814796571915,73.4100036621094,1.759813,7.91439656517984,0.9458345,11,1
Germany,2009,6.0,2.72644,4.883867312797428,12.5311966684445,4.90951013565063,1.66878763023798,5.721534984076433,71.2287128996251,41485.9016495139,-5.69383633640285,5.46762722652178,73.5299987792969,1.755258,7.91329613501144,0.8605308,11,1
Germany,2010,6.0,2.71367,4.769071179365623,12.5310129598673,4.94367980957031,2.53323122929551,5.636112130075026,79.8686242395882,41531.9341978689,4.17988249873657,5.48200082261908,73.4700012207031,1.77627,7.91263080261003,0.7968345,11,1
Germany,2011,6.0,2.79562,2.1177207848178554,12.5733832343525,4.82487010955811,2.60482800628751,5.550689276073619,85.2061212670221,46644.776027968,3.92519270463411,5.59078802761574,74.3899993896484,1.743273,7.9045802222671,0.8422185,11,1
Germany,2012,1.0,2.86813,4.600512449838406,12.5474479320268,4.95658016204834,1.85530728263463,5.58573806936937,86.5140548790483,43858.3630551076,0.418497594217598,5.59989841553499,74.1600036621094,1.829577,7.90539551374597,0.7756213,11,1
Germany,2013,1.0,2.82105,4.711974074718641,12.5720281416219,4.96111011505127,1.8002762693752,5.555116237710438,85.0788766962491,46285.7640688407,0.437591303144671,5.60419237869154,73.9800033569336,1.813811,7.90658070431943,0.9279839,11,1
Germany,2014,1.0,2.86691,4.815855277374741,12.589270293205,4.93962001800537,0.501769128514645,5.408997798160845,84.6200933924979,47959.9932737599,2.20954343134872,5.60044960204377,73.6399993896484,1.83838,7.9083911796866,0.9251865,11,1
Germany,2015,1.0,2.91197,4.774344231271878,12.525852453171,4.83498001098633,1.85989513317903,5.654347310143132,86.2462246132087,41086.7296737253,1.49193152760772,5.57164605332296,73.3399963378906,1.837888,7.91215087849897,0.6998243,11,1
Germany,2016,1.0,2.91712,4.614525099367422,12.5400162195145,4.84021997451782,1.86612350328953,5.796556711575342,84.7696459674487,42107.5172703074,2.22999986782015,5.54525584413967,73.75,1.843418,7.9156565840689,0.6813634,11,1
Germany,2017,1.0,3.03763,4.476329785103989,12.5661548412848,4.90511989593506,3.21038153715994,5.739009857,87.4116986619057,44552.8193719078,2.60197600462604,5.54203552537168,73.5599975585938,1.84111,7.91727964921004,0.5875772,11,1
Guatemala,2010,13.0,0.0435,0.0,10.616349551408,2.80306005477905,2.6669407090388,2.530885609646739,62.1149322674463,2898.94221470448,2.86948775349356,37.0892346636886,87.5599975585938,-0.5322092,7.15410999286054,-0.8529245,8,0
Guatemala,2011,6.0,0.04814,0.0,10.6781065040544,2.92014002799988,1.83981652865354,2.52072670625,63.9841958323572,3281.66750176033,4.16204893702583,36.6884314653464,85.8199996948242,-0.527978,7.162011927784,-0.7441414,8,0
Guatemala,2012,14.0,0.04471,0.0,10.7023310933805,2.95785999298096,2.77805645243049,2.6455921378881984,60.982474528549,3408.78491640236,2.96985740798783,36.308502154863,87.25,-0.6587613,7.16973149390184,-0.6338202,8,0
Guatemala,2013,8.0,0.03854,0.0,10.7242475213432,2.88808989524841,2.87215633972954,2.894268249112426,56.6852211287477,3522.77369775434,3.69758610019475,35.9310718830919,85.8399963378906,-0.6226556,7.1773627762526,-0.6741562,8,0
Guatemala,2014,15.0,0.02905,0.0,10.7623213781033,2.98562002182007,2.43301105429375,3.064203245047322,55.0832795275351,3779.64231923143,4.44397783368888,35.56113309527,79.6399993896484,-0.7359639,7.18487067512695,-0.6555635,8,0
Guatemala,2015,11.0,0.02988,0.0,10.7936939255241,3.03032994270325,1.93508421445702,3.534067906823548,49.8934531124087,3994.63691288475,4.09217058626777,35.1997732413187,85.2099990844727,-0.7331991,7.19221661468927,-0.6550602,8,0
Guatemala,2016,7.0,0.02224,0.0,10.8198973143444,2.94474005699158,1.28045247920901,3.902127102960514,46.3727375188895,4173.30166619474,2.6778030030534,34.8483206695851,82.5599975585938,-0.7398213,7.19941753561675,-0.5425926,8,0
Guatemala,2017,67.0,0.028,0.0,10.8549879416212,2.951819896698,1.39409533848079,3.827528477,46.1238216908559,4451.45098144235,3.02343025000842,34.5023974307696,82.0999984741211,-0.7398767,7.2064863462535,-0.650593,8,0
Hong Kong,2009,1343.0,0.77342,0.0,11.3305079584147,4.39212989807129,25.3569801987172,5.26470995,348.397554309339,30697.340383517,-2.45906955326957,100.0,75.8600006103516,1.886195,6.84340720856616,0.9661998,8,1
Hong Kong,2010,1490.0,0.74946,0.0,11.3591478380411,3.51003003120422,36.1747620158536,5.381256955645162,404.770560908659,32549.998231121,6.76768717773115,100.0,73.9499969482422,1.962114,6.846596868738,0.9358106,8,1
Hong Kong,2011,1656.0,0.72086,0.0,11.3953501915404,3.41822004318237,38.684029536737,5.497803961290323,421.854706554386,35142.4879344543,4.81464611103351,99.91819390237,77.629997253418,1.852427,6.84951768714277,0.9485961,8,1
Hong Kong,2012,1607.0,0.72733,0.0,11.4193434101062,3.50960993766785,28.5143719894717,5.5807374875,430.568530415663,36730.8767001128,1.70028200813559,99.3888057509685,75.3300018310547,1.740711,6.8543121158073,1.006289,8,1
Hong Kong,2013,1743.0,0.73017,0.0,11.44043185106,3.76031994819641,27.8775202185389,5.742956106976744,442.620019127299,38403.7777145477,3.10155447030706,99.577525804789,74.9300003051758,1.643634,6.85605790377875,0.9228683,8,1
Hong Kong,2014,1831.0,0.74014,0.0,11.4645780024308,3.57255005836487,44.550793381462,5.800300270264268,425.975871734797,40315.2855640552,2.76245151179583,99.516743896535,74.8899993896484,1.61964,6.85910826205942,1.153229,8,1
Hong Kong,2015,1936.0,0.76183,0.0,11.4904973265602,3.26212000846863,58.5187499629812,5.978952342066272,389.405949263639,42431.8882817277,2.38779246272878,99.3746108375736,75.5400009155273,1.651314,6.86280496761735,1.046295,8,1
Hong Kong,2016,2134.0,0.79149,0.0,11.506285310858,3.29264998435974,41.5347722352985,5.978952342066272,371.751113659525,43731.1068245299,2.16942653450691,99.5398822342775,75.2099990844727,1.561687,6.86549484147789,0.7508071,8,1
Hungary,2007,1540.0,0.95674,1.9889058829847115,11.1460225560359,5.14305019378662,50.4631812562539,4.441949023199022,155.346864986064,13918.9601910137,0.242181101313662,25.7725444477173,75.870002746582,0.6228059,7.00241576330249,0.747174,11,0
Hungary,2008,1776.0,0.9796,1.9923914555096995,11.1990316458762,4.97358989715576,47.4955847375587,4.092910987583205,158.195277169557,15753.4732840195,1.0582892500439,25.5560283309429,75.5500030517578,0.471792,7.00165532509758,0.7502059,11,0
Hungary,2009,1854.0,1.13212,1.9954802372626,11.1164759510675,4.95804023742676,-2.1352657145714,3.880779504568528,144.768073219014,13046.4810081848,-6.69955413727229,25.3397577732935,75.0400009155273,0.4338323,7.00098256466662,0.5356742,11,0
Hungary,2010,1634.0,1.13945,1.99999540001058,11.1202991729626,4.7612099647522,-15.7450188061326,3.9803645194598367,157.267724024444,13191.6212644696,1.12217824979848,25.1686083937638,74.9800033569336,0.3656501,7.00000099887616,0.6857837,11,0
Hungary,2011,1714.0,1.18897,1.002835316289746,11.1515528542857,4.59010982513428,7.57688175758872,4.079949534351146,166.287842173646,14216.1656114334,1.93710779352188,25.0154637162947,75.4599990844727,0.3995961,6.99877038013894,0.7432541,11,0
Hungary,2012,1654.0,1.26362,2.016055462492196,11.1088203110696,4.16385984420776,8.41867006912005,4.025585890196078,165.454667419539,12950.6865153085,-1.38062332775523,25.0624899635578,75.2399978637695,0.3563344,6.99652752011123,0.6757948,11,0
Hungary,2013,1560.0,1.38884,2.0216147000499944,11.1316561870707,4.19773006439209,-2.64866369148927,3.851181023036649,164.174052818468,13687.5140593304,1.86075162441399,25.0975795418487,74.8600006103516,0.3216026,6.99533160879437,0.7966461,11,0
Hungary,2014,1434.0,1.35373,2.02706784231196,11.1484947429124,4.61743021011353,9.27794757721358,3.686076755500344,168.242836502813,14267.0121547683,4.22895073481537,25.1320551358335,72.5999984741211,0.1645602,6.99416171167316,0.6699048,11,0
Hungary,2015,1496.0,1.36245,2.031895063185841,11.0971680324192,4.51866006851196,-4.2106475139699,3.698764211347658,167.239953456066,12706.8912148924,3.81942837927696,25.1593848690112,72.7099990844727,0.1486354,6.99312872052461,0.7462977,11,0
Hungary,2016,1538.0,1.20423,0.0,11.1088035297109,4.6553897857666,54.2390601399314,3.800258302447772,164.314407210262,13090.5067287853,2.13999571174807,25.1995064399338,73.4499969482422,0.0972435,6.99184707145225,0.6546786,11,0
Hungary,2017,1263.0,1.3486,0.0,11.155219417485,4.66709995269775,-8.4873305240623,4.028347492,165.195179213237,14605.8543453283,4.31678098650497,25.2310968950722,72.8199996948242,0.0892915,6.99069245209393,0.8063788,11,0
Ireland,2007,3475.0,1.23325,6.819821675302834,11.4312317552281,4.71224021911621,22.2048059364474,5.51144757681343,153.29367749115,61359.7412256744,5.32426755875225,39.5771277439041,85.4000015258789,1.748592,6.64334823584683,1.214467,10,1
Ireland,2008,3454.0,1.38766,6.682193113599065,11.4393941154061,5.4441499710083,8.46705201037521,5.6319702368027045,159.625155804428,61262.1004631517,-4.48038347614992,39.1229427691267,84.629997253418,1.749867,6.65220223224147,1.18624,10,1
Ireland,2009,3465.0,1.6082,6.614668026348427,11.3734938729846,6.13508987426758,22.8398487320278,5.568408745985402,172.998737940581,52105.1524837739,-5.07921247175985,39.07073459162,84.0500030517578,1.759452,6.65661320180352,1.056545,10,1
Ireland,2010,3374.0,1.59153,6.578723749521672,11.3466438886839,6.03804016113281,16.992422417874,5.643325493611258,189.421701597387,48715.1769134801,1.80997931190268,39.2044500965824,82.8099975585938,1.688269,6.65897960461633,1.020165,10,1
Ireland,2011,3697.0,1.56058,4.366732138537197,11.3756130714553,5.85826015472412,9.97983607843494,5.718242241237114,188.755763426167,51848.9096998104,0.343441112458279,39.3708614540806,82.1999969482422,1.562963,6.66087344315713,0.9489989,10,1
Ireland,2012,3790.0,1.56119,6.522401295957654,11.3521815228266,5.7657299041748,25.8180210002513,5.500682292792793,191.537017257834,48917.8976130459,0.225714790371583,39.5055111488314,81.1600036621094,1.463658,6.66271373911226,0.9410727,10,1
Ireland,2013,4061.0,1.5658,6.488147452234259,11.3775676589024,5.33460998535156,29.6848000555814,5.447343796581197,188.521589827238,51590.1885889392,1.35163384675889,39.5997474668376,81.4000015258789,1.538592,6.66500054345429,0.9010757,10,1
Ireland,2014,4517.0,1.52307,6.44089193471512,11.4124133094133,4.88139009475708,37.676151581973,5.598387888785046,201.990345830311,55492.982562275,8.55668815348987,39.6141732690231,80.4000015258789,1.60488,6.66817524209544,1.052991,10,1
Ireland,2015,5098.0,1.18267,6.380322065897243,11.4646382793207,3.75829005241394,81.3243148007164,5.9013158396670695,215.136640653511,61995.4228025802,25.1625331003403,39.5449428840575,80.8600006103516,1.615371,6.67227865312833,0.9084555,10,1
Ireland,2016,5231.0,1.16892,6.308703803202088,11.4778781459694,3.71972990036011,34.2454940390996,6.041679813832412,226.041377290551,63197.0823976808,3.67781580955584,39.4036579622606,80.7200012207031,1.583356,6.6771811171781,0.8478189,10,1
Israel,2009,9778.0,4.13326,9.351287805920702,11.3169514778659,5.4945502281189,2.2205333870944,4.02576384852071,63.8998150058974,27715.6367947301,0.924262670543058,47.3293462479533,74.7900009155273,0.8098461,6.87422661646875,-1.626286,9,1
Israel,2010,10929.0,3.93984,9.182013746786296,11.3692078323306,5.53534984588623,2.98496968695364,4.317047759405282,67.6262780255282,30693.5930646542,5.60113762485308,47.2902658930208,75.1100006103516,0.7551451,6.88216010138289,-1.341152,9,1
Israel,2011,10992.0,4.01151,5.1507893584691855,11.4174195984689,5.56688022613525,3.30938356089738,4.608331670289855,70.9406036136637,33669.246476486,4.78349750863643,47.2396246210666,76.6500015258789,0.8048425,6.89018620155707,-1.201318,9,1
Israel,2012,12388.0,4.15735,7.58485557170849,11.4102374402741,5.69981002807617,3.50621931904916,4.764966132653061,72.1075242246098,32511.2378524925,2.25723755698695,47.1901283607827,81.7900009155273,0.9097447,6.89820393487292,-1.078904,9,1
Israel,2013,12766.0,4.09218,8.685402320243192,11.466327995335,5.88489007949829,4.04673155766651,4.649996518918919,65.7086202165413,36309.4688325612,4.14805450271368,47.3284664722906,81.4100036621094,0.9131669,6.90630809962438,-1.101285,9,1
Israel,2014,13438.0,4.16793,7.303090424431271,11.4907426700045,5.79265022277832,1.95404128310422,4.571171637220964,62.9209772799404,37678.8897709163,3.75820016332611,47.6454964643792,82.1699981689453,0.8657098,6.91464457241939,-1.039735,9,1
Israel,2015,14491.0,4.25592,7.159819095237527,11.4768506355571,5.86730003356934,3.78108868520075,5.044547059459071,59.8097126208372,35776.7951618068,2.29009213261608,47.9340535519086,82.1100006103516,0.9430066,6.92324920111107,-1.094913,9,1
Israel,2016,15109.0,4.50574,5.850690381465013,11.5037234221662,5.85713005065918,3.75857579071779,5.732418862256136,58.2732776473036,37321.6240397313,3.98204641920276,48.2351914551106,82.2900009155273,1.186809,6.93176288848118,-0.7945364,9,1
Israel,2017,15515.0,4.81602,6.8860248126427415,11.5480863591311,6.09261989593506,4.78197794163804,5.911077499,56.3910432359888,40541.8620938968,3.53670317097017,48.5436167960949,81.2600021362305,0.8267204,6.94018266710439,-0.8878308,9,1
Italy,2007,28540.0,1.1327,3.4224124551171995,12.3444497767931,4.10503005981445,2.98492308508201,4.305062120010573,55.061455631698,37822.6652377427,1.48707298036786,9.73403297753734,75.4000015258789,0.3368244,7.76669764791443,0.4476521,11,1
Italy,2008,28237.0,1.16367,3.739796454098393,12.3800042870625,4.38794994354248,-0.396087836814549,4.326341781854044,54.4928757988188,40778.3427367209,-0.962012840579291,9.72792842713523,76.3899993896484,0.2701409,7.76957471532426,0.5492006,11,1
Italy,2009,26533.0,1.22126,3.553578186715659,12.3406903183182,4.52371978759766,0.757889694945498,3.910458151123596,45.4187617874817,37079.7586704546,-5.2809372082931,9.74192498736863,75.2699966430664,0.1990607,7.77155341939459,0.3482109,11,1
Italy,2010,27948.0,1.22311,3.7113627943673726,12.3291980463871,4.33411979675293,0.465342940891192,3.8145997079793803,52.0061883742819,36000.5201179254,1.71329583916922,9.7703817205667,74.5100021362305,0.1269229,7.77288927110003,0.4739237,11,1
Italy,2011,28309.0,1.20984,1.8524927706890644,12.3602129166199,4.11568021774292,1.50373544840568,3.718741264835165,55.1455224600271,38599.0622070322,0.707333347034435,9.81239452020549,74.8899993896484,0.1818639,7.7736361633279,0.5012074,11,1
Italy,2012,28521.0,1.27087,3.3591022946917937,12.3195384788422,4.05601978302002,0.0016722446020187,3.703062730726257,55.6547208446016,35053.5262442572,-2.98090576823772,9.82747969586636,75.1800003051758,0.066175,7.77480676605759,0.5082175,11,1
Italy,2013,28895.0,1.30768,3.15436736771762,12.330680625646,4.14367008209229,0.912122176152343,3.7246966488372095,54.8675793967737,35549.9746972954,-1.84106545088248,9.74774587217072,74.3899993896484,0.0516357,7.7798413296893,0.4954992,11,1
Italy,2014,29287.0,1.34301,3.4545644172626884,12.3342795801767,4.06127977371216,0.788869272224896,3.689071077097578,55.3221151506422,35518.4152916749,-0.0045475423638379,9.69252018049078,74.3499984741211,-0.0296416,7.7838259993493,0.4581654,11,1
Italy,2015,21674.0,1.34115,3.2932337121353457,12.2638488414204,4.07362985610962,0.724627962134635,4.084858601950527,56.4181761616088,30230.2263021296,0.778304350716581,9.7359900219728,74.25,0.0162641,7.7834074431212,0.3759197,11,1
Italy,2016,31186.0,1.37124,3.133891489304078,12.2731859442795,3.81578993797302,1.36777366921975,4.327449413084648,55.3676028142217,30939.7142462298,1.29346273155907,9.78744025070849,74.8000030517578,0.0844068,7.78266964596522,0.3694153,11,1
Italy,2017,31393.0,1.37744,2.6430244168046864,12.2926538883845,4.04493999481201,0.567766926666821,4.434588909,58.6041759472917,32406.7203150134,1.66785904106857,9.8375029723027,74.8399963378906,0.188601,7.78201880740369,0.3067282,11,1
Japan,2012,490271.0,3.20908,1.6453940718802151,12.7926167023046,3.69226002693176,0.008817409324687,5.383704248611111,30.6361236890786,48603.4766497749,1.49508958593034,31.844834580649,76.8899993896484,1.627003,8.1059493664619,0.9484429,4,1
Japan,2013,473139.0,3.31496,1.5693044058221193,12.7122890754246,3.66538000106812,0.206536579102136,5.733450846460176,34.1475222566436,40454.4474578903,2.00026784118108,31.923756192169,77.5100021362305,1.65568,8.10532280163341,1.019142,4,1
Japan,2016,456549.0,3.15522,1.2598969730274403,12.6921890898806,3.18618011474609,0.831972862204198,5.935680203867184,31.541805125769,38761.8181501925,0.521944455486121,32.1379199188052,77.7200012207031,1.524958,8.10378495013763,0.9829442,4,1
Japan,2017,460771.0,3.21254,1.340844195663336,12.6872492470124,3.18217992782593,0.386331930077941,5.810661316,34.5734381588921,38386.5111457057,2.16829073737318,32.2243413524392,78.0999984741211,1.522446,8.10307060504406,1.111927,4,1
Latvia,2007,219.0,0.55379,0.0,10.4914301167334,4.65674018859863,8.75156515760248,3.448471842345185,95.7257673273977,14091.0476501135,10.0270996509004,46.3443284933746,85.2300033569336,0.352404,6.34248683322317,0.5622184,11,1
Latvia,2008,392.0,0.58139,0.0,10.5533516699382,5.39598989486694,4.01125602656653,3.6339387248677246,91.4264738479481,16422.1119788425,-3.32730003999858,46.2438175583037,85.8600006103516,0.2548864,6.33792266077381,0.2045949,11,1
Latvia,2009,503.0,0.45271,0.0,10.4202411104988,5.55632019042969,-0.570051732769077,3.6492617090909087,86.7198611753153,12288.2138312435,-14.2597185860511,46.3916091908912,84.2200012207031,0.2262741,6.33075235044472,0.3484597,11,1
Latvia,2010,457.0,0.61078,0.0,10.3779900242705,5.07271003723145,1.98924640769957,3.624810900405327,108.997940157366,11383.5224134721,-4.4068236355224,46.7072428570023,83.0800018310547,0.2283071,6.32171335728779,0.527854,11,1
